maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_perc_0,pl_perc_1,pl_perc_2,pl_test_min,pl_test_len,pl_test_mean_perc
0.2998227684067988,31000.0,90.0,2.5,160.0,153.0,156.0,0.20159225041960996,0.2859754380196511,0.4119006167811353,-0.01720603234103461,114.0,-0.01720603234103461
0.29978801007656397,31000.0,95.0,2.5,153.0,149.0,145.0,0.165817898392419,0.34721493284441357,0.3863311989928593,0.04728730653737089,103.0,0.04728730653737089
0.2997022710499649,47000.0,90.0,2.5,161.0,153.0,166.0,0.20516863596977733,0.34850047051081134,0.3454377066693061,-0.6892014147601693,37.0,-0.6892014147601693
0.2994129298401509,46000.0,90.0,2.5,160.0,153.0,166.0,0.20489698366714318,0.34850047051081134,0.3448413353424982,-0.5903086179385377,43.0,-0.5903086179385377
0.2993005574269048,43000.0,90.0,2.5,163.0,153.0,166.0,0.1977169359214999,0.34850047051081134,0.35168426584840323,-0.15923986458713207,65.0,-0.15923986458713207
0.29912558216959684,37000.0,95.0,2.25,178.0,165.0,171.0,0.1607093993815115,0.4571903477274584,0.2794769993998206,-0.032592673754815525,95.0,-0.032592673754815525
0.2988814982369725,27000.0,85.0,2.5,167.0,162.0,163.0,0.21095931775316637,0.23118756574442845,0.4544976112133227,0.054417223909595074,143.0,0.054417223909595074
0.29882826488667247,45000.0,90.0,2.5,160.0,153.0,165.0,0.19863384593739541,0.34850047051081134,0.3493504782118107,-0.4536037204656871,49.0,-0.4536037204656871
0.29881742867672634,44000.0,95.0,2.25,179.0,167.0,173.0,0.17499473860359502,0.47886390926270456,0.24259363816387944,-0.1797128231071125,61.0,-0.1797128231071125
0.29870890297094815,39000.0,85.0,2.5,169.0,158.0,177.0,0.20605595217364092,0.28679649267181695,0.40327426406738653,-0.19402964009226312,89.0,-0.19402964009226312
0.29810785519409094,42000.0,95.0,2.25,179.0,167.0,173.0,0.17091843943852136,0.47919016697528305,0.24421495916846833,-0.10613766513117283,75.0,-0.10613766513117283
0.29787984469134937,45000.0,95.0,2.25,179.0,167.0,172.0,0.17276280189295348,0.47886390926270456,0.24201282291839002,-0.3492140435810381,53.0,-0.3492140435810381
0.2973186654467083,35000.0,95.0,2.25,177.0,167.0,171.0,0.1600848122302041,0.439150099190888,0.29272108491903276,0.03454460718441429,108.0,0.03454460718441429
0.2963309772461475,41000.0,95.0,2.25,178.0,168.0,173.0,0.16469973760590217,0.4800782349640718,0.24421495916846833,-0.10620160098170069,80.0,-0.10620160098170069
0.2962212071939485,47000.0,95.0,2.25,178.0,167.0,173.0,0.17160723170327216,0.47886390926270456,0.2381924806158688,-0.6454750796875327,40.0,-0.6454750796875327
0.2954162097036888,29000.0,90.0,2.5,160.0,153.0,153.0,0.20159225041960996,0.2789719794448268,0.4056843992466296,-0.07159453102449224,121.0,-0.07159453102449224
0.2954000954784435,28000.0,95.0,2.5,153.0,151.0,142.0,0.165817898392419,0.3371321270019011,0.3832502610410103,-0.05608654408461322,115.0,-0.05608654408461322
0.29538835822963005,43000.0,95.0,2.25,179.0,167.0,173.0,0.16308620625771728,0.47886390926270456,0.24421495916846833,-0.12521746116555757,70.0,-0.12521746116555757
