maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3
0.01581314624957756,180.0,95.0,2.5,225.0,153.0,170.0,243.0,0.12412259439542213,0.07306177809757879,0.01581314624957756,0.054868750087251554
0.014409175791122282,170.0,80.0,2.75,266.0,180.0,193.0,262.0,0.014409175791122282,0.12584522373387322,0.038365829351044,0.055243659441476946
0.01381305544312684,180.0,70.0,2.75,345.0,271.0,309.0,367.0,0.01381305544312684,0.106065086701585,0.08819304864092861,0.016838546497120764
0.013617393638129388,210.0,50.0,2.75,644.0,562.0,600.0,692.0,0.024411800346724518,0.23645282082925484,0.041952164715227606,0.013617393638129388
0.013147033198072602,110.0,85.0,2.5,112.0,57.0,59.0,105.0,0.01832036952149312,0.08405553775596489,0.40077043715846017,0.013147033198072602
0.012411117333773876,150.0,95.0,2.75,127.0,76.0,75.0,121.0,0.012411117333773876,0.11456641800170443,0.2851076535689502,0.12724555347246785
0.01111346147682169,170.0,95.0,2.0,359.0,267.0,288.0,353.0,0.06207873088409491,0.14701385118490218,0.01111346147682169,0.04350005873926424
0.011046202037377977,220.0,50.0,2.75,662.0,572.0,614.0,704.0,0.02638252837602742,0.2337027842177135,0.028183898353737302,0.011046202037377977
0.010655083932796391,160.0,85.0,2.75,206.0,135.0,138.0,200.0,0.010655083932796391,0.0645762622085224,0.1059080512057409,0.08767361801324859
0.010540283151792448,240.0,50.0,2.75,689.0,591.0,634.0,725.0,0.04199195360552977,0.2053447460425995,0.014099571393522846,0.010540283151792448
0.010273241378845496,200.0,50.0,2.75,627.0,552.0,590.0,672.0,0.010273241378845496,0.22930805903519338,0.04343541648297886,0.010545209171939286
0.010058819172765885,110.0,90.0,2.5,84.0,49.0,41.0,90.0,0.10391219850738496,0.07216378199208376,0.4712989719735914,0.010058819172765885
0.0093510780261747,160.0,70.0,2.75,310.0,243.0,265.0,331.0,0.0093510780261747,0.07759320031435989,0.0965755696069347,0.03255391324402601
0.008928978125565775,170.0,70.0,2.75,333.0,262.0,284.0,350.0,0.008928978125565775,0.09487248395701031,0.08015286978200717,0.016238046509777383
0.008028351653194392,210.0,70.0,2.75,403.0,319.0,353.0,418.0,0.03840427461056189,0.1242376217430937,0.04661819453901601,0.008028351653194392
0.007292658682569888,190.0,90.0,2.5,280.0,198.0,219.0,290.0,0.14169551358516463,0.14340057867531336,0.007292658682569888,0.02649371288258181
0.007040967306732392,190.0,50.0,2.75,614.0,539.0,574.0,661.0,0.007040967306732392,0.22900850942799764,0.03974548410084063,0.008986801559368067
0.006209010060562328,160.0,80.0,2.75,244.0,160.0,171.0,240.0,0.006209010060562328,0.09314447325184678,0.04776042778642858,0.07848539748720235
0.005292728935996388,120.0,75.0,2.75,168.0,92.0,102.0,164.0,0.005292728935996388,0.10439912627090288,0.12073302054586935,0.00812214790285712
0.004765388970380813,120.0,70.0,2.75,200.0,127.0,145.0,200.0,0.007997211579257101,0.022091291920905004,0.1675127330031983,0.004765388970380813
0.0027669222711181538,220.0,70.0,2.75,417.0,329.0,370.0,429.0,0.04813148466061233,0.12430994461272882,0.0027669222711181538,0.0066236968425233585
0.0011612233854038547,230.0,50.0,2.75,681.0,579.0,622.0,711.0,0.038958847897208354,0.21454577582736725,0.024532863751742594,0.0011612233854038547
0.000941647902673794,160.0,90.0,2.25,266.0,188.0,216.0,286.0,0.029484615149973824,0.000941647902673794,0.11070021768104406,0.0072952376845610515
0.0003593843284851302,210.0,60.0,2.75,513.0,418.0,462.0,524.0,0.05397703137503307,0.2391993152979836,0.04138433943132512,0.0003593843284851302
0.00027516103122380306,170.0,85.0,2.5,282.0,198.0,215.0,280.0,0.031934815018124056,0.03872162353670612,0.00027516103122380306,0.016212826236654643
0.00010846037793563833,160.0,85.0,2.5,254.0,178.0,187.0,257.0,0.021572476366106257,0.00010846037793563833,0.006673533275048498,0.039647786469303885
-0.00047406772212332386,130.0,70.0,2.75,237.0,164.0,178.0,243.0,0.026075835049196795,0.04260184742001707,0.11997389069492417,-0.00047406772212332386
-0.0006773753456923136,190.0,90.0,2.0,471.0,392.0,404.0,462.0,0.020956320315511697,0.1348386416151822,-0.0006773753456923136,0.01453272475787076
-0.0011029314529610312,160.0,90.0,2.0,369.0,288.0,299.0,378.0,-0.0011029314529610312,0.06713995028529124,0.12027556954748381,0.03713206218471916
-0.001235108501818636,190.0,70.0,2.75,369.0,293.0,324.0,380.0,0.02176364802133926,0.11208923539557658,0.05693389071100808,-0.001235108501818636
-0.0015656974243677421,120.0,85.0,2.75,114.0,58.0,55.0,107.0,0.09300154429185886,0.02699052844940161,0.37840474180141703,-0.0015656974243677421
-0.0018148304207760589,210.0,90.0,2.5,307.0,233.0,255.0,332.0,0.11304795342402264,0.15366643768195798,-0.0018148304207760589,0.04322536543596102
-0.0018343561059934246,160.0,50.0,2.75,563.0,495.0,513.0,607.0,0.009119342668427774,0.21828522579367235,0.03435281952995283,-0.0018343561059934246
-0.0019181499514994789,180.0,95.0,2.0,386.0,305.0,321.0,382.0,0.05092634321979766,0.13501418107309515,-0.0019181499514994789,0.022282992087736004
