maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_test_min,pl_test_len,pl_test_mean_perc
0.12065666402202292,36000.0,95.0,2.25,179.0,183.0,161.0,192.0,-0.10120732966012196,0.3657451770351796,0.018460995655968013,0.199627813057066,0.18155236130321195,81.0,0.18155236130321195
0.11987316633511838,41000.0,95.0,2.0,197.0,210.0,194.0,210.0,-0.07751992920324804,0.3046795109183555,0.12134217683719702,0.13099090678816905,0.2238556881171209,58.0,0.2238556881171209
0.11983888419919055,38000.0,95.0,2.0,197.0,209.0,194.0,210.0,-0.06404325254164449,0.29106570571304063,0.12134217683719702,0.13099090678816905,0.17405121395919362,78.0,0.17405121395919362
0.11974521233026242,30000.0,95.0,2.5,158.0,159.0,138.0,166.0,0.11815147965887163,0.41490089143533204,-0.12860805975264963,0.07453653797949567,0.1278016883793926,102.0,0.1278016883793926
0.11974169090822674,39000.0,95.0,2.0,197.0,209.0,194.0,210.0,-0.06404325254164449,0.2906769325491854,0.12134217683719702,0.13099090678816905,0.16991576169171319,70.0,0.16991576169171319
0.11957068385527836,42000.0,95.0,2.0,197.0,210.0,194.0,210.0,-0.07850205479046736,0.30445170658621473,0.12134217683719702,0.13099090678816905,0.2584150679622394,51.0,0.2584150679622394
0.11938733591930514,25000.0,80.0,2.75,159.0,169.0,139.0,174.0,0.05758204793000314,0.5355094543227996,-0.13756181775331844,0.022019659177736267,-0.020207569188189684,148.0,-0.020207569188189684
0.11884791971136668,30000.0,85.0,2.5,171.0,177.0,159.0,187.0,0.016831098092639205,0.44383778444987687,-0.051930962321048324,0.06665375862399897,0.07075673493043518,115.0,0.07075673493043518
0.11857565228865666,26000.0,85.0,2.25,193.0,202.0,180.0,213.0,0.037378601258867945,0.38139394729514225,-0.0854018403985563,0.14093190099917272,0.12215520593676142,166.0,0.12215520593676142
0.11855038329993584,24000.0,90.0,2.0,206.0,212.0,200.0,221.0,0.005589288782301631,0.3609272921864222,0.04655262196756006,0.061132330263459406,0.04153771237335328,192.0,0.04153771237335328
0.1175133319858919,46000.0,95.0,2.0,198.0,210.0,195.0,210.0,-0.09436017848610166,0.31026980595791387,0.12315279368358636,0.13099090678816905,0.3316367992406658,20.0,0.3316367992406658
0.11742040075262915,24000.0,80.0,2.75,160.0,165.0,139.0,173.0,0.08051552622636582,0.5349395861863181,-0.13756181775331844,-0.008211691648848874,-0.03347982215520498,153.0,-0.03347982215520498
0.11739498786627663,47000.0,95.0,2.0,197.0,210.0,195.0,210.0,-0.09172902110512207,0.31240502936686465,0.11791303641519489,0.13099090678816905,0.5158026327638924,17.0,0.5158026327638924
0.11719412890085047,25000.0,90.0,2.0,205.0,214.0,200.0,222.0,-0.00020008309366748196,0.3598078845009517,0.04655262196756006,0.06261609222855764,0.026200240333338714,186.0,0.026200240333338714
0.1169143200665595,43000.0,95.0,2.0,195.0,210.0,194.0,210.0,-0.08846567993883676,0.3037898765797087,0.12134217683719702,0.13099090678816905,0.26883286938809436,45.0,0.26883286938809436
0.1167718442687245,32000.0,95.0,2.75,140.0,143.0,117.0,137.0,-0.07410234038722963,0.6190787112797366,-0.0547048688885686,-0.02318412492904033,-0.12415852289076852,80.0,-0.12415852289076852
0.11670033570181873,29000.0,90.0,2.75,146.0,149.0,123.0,147.0,0.07652337550450612,0.5806545120307519,-0.21867387751841375,0.02829733279043054,-0.009675308235131278,97.0,-0.009675308235131278
0.11622403088665365,40000.0,95.0,2.0,198.0,210.0,194.0,210.0,-0.06978726349695877,0.28235030341820727,0.12134217683719702,0.13099090678816905,0.25026470828757424,63.0,0.25026470828757424
0.11621193158654086,28000.0,80.0,2.75,159.0,169.0,139.0,175.0,0.0322627461771275,0.5377062464074627,-0.13756181775331844,0.03244055151489164,-0.0255985992075607,123.0,-0.0255985992075607
0.11591773779581128,26000.0,90.0,2.0,207.0,214.0,200.0,221.0,-0.006839932685963362,0.352636766772743,0.04655262196756006,0.0713214951289054,0.07358729794173674,177.0,0.07358729794173674
