maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_test_min,pl_test_len,pl_test_mean_perc
0.04406345782592062,41000.0,70.0,2.0,292.0,292.0,281.0,290.0,278.0,-0.005395330840294376,0.14363465460494929,0.139983322502612,0.10618569227673685,-0.16409104941440067,-0.17113298623246403,222.0,-0.17113298623246403
0.0440135594970672,32000.0,80.0,2.0,261.0,265.0,249.0,260.0,243.0,0.07228673275198993,0.040166550592855677,0.10593782635669527,0.1397892894570186,-0.13811260167322348,-0.07997584323756503,267.0,-0.07997584323756503
0.04400199967120478,39000.0,65.0,2.0,321.0,306.0,298.0,311.0,301.0,-0.028542590391502694,0.10089490219048727,0.16796545081293782,0.14284519054322745,-0.16315295479912592,-0.2054728364134553,252.0,-0.2054728364134553
0.04399355167402297,36000.0,75.0,2.25,245.0,228.0,230.0,246.0,214.0,0.014673665732521435,0.0835308502514513,0.20121393683183506,0.11060077352430488,-0.19005146796999783,-0.3255745878461833,202.0,-0.3255745878461833
0.043902993034655384,26000.0,65.0,2.75,205.0,190.0,208.0,210.0,188.0,-0.04067746832533866,0.048977320016328166,0.33825862207991386,0.02920325079105733,-0.1562467593886838,-0.23448455815979255,238.0,-0.23448455815979255
0.04389724269618826,46000.0,65.0,2.25,287.0,267.0,261.0,278.0,260.0,-0.020762659465991044,0.1415612934450132,0.17595973054238642,0.10736178594984483,-0.18463393699031208,-0.04889871982538726,159.0,-0.04889871982538726
0.043860213332136216,46000.0,65.0,2.5,248.0,227.0,230.0,238.0,225.0,-0.15022869784700957,0.15420575269973252,0.24386266394737038,0.1355932706181796,-0.1641319227575919,-0.04446160896797495,133.0,-0.04446160896797495
0.04385547929395944,37000.0,75.0,2.0,282.0,278.0,262.0,271.0,258.0,0.0446828977951123,0.08905396320008276,0.13978149706318493,0.10619329141704466,-0.16043425300562741,-0.11088801335516175,234.0,-0.11088801335516175
0.04375141518641002,37000.0,65.0,2.5,240.0,224.0,230.0,238.0,225.0,-0.1632286764151559,0.14237287420560651,0.24707495121231562,0.15666984968687578,-0.1641319227575919,-0.28690219924788535,196.0,-0.28690219924788535
0.043546528428500555,43000.0,20.0,2.75,624.0,540.0,593.0,578.0,630.0,-0.027831668897178002,0.01764774526193968,0.10189903765955048,0.10870496213573008,0.017312565982460528,-0.008685098903498292,444.0,-0.008685098903498292
0.04349491215400461,47000.0,65.0,2.5,250.0,229.0,230.0,236.0,225.0,-0.1550431455316545,0.1614618086238269,0.24321858608102853,0.13196923435441402,-0.1641319227575919,-0.11486693558096077,128.0,-0.11486693558096077
0.04348222829285343,36000.0,20.0,2.75,621.0,538.0,593.0,578.0,630.0,-0.03367565351245635,0.014662136741271675,0.10189903765955048,0.1172130545934408,0.017312565982460528,-0.04238345697225953,573.0,-0.04238345697225953
0.04348128513853656,47000.0,65.0,2.25,290.0,268.0,261.0,276.0,260.0,-0.02603373910008451,0.149430733469734,0.17565545015873754,0.10298791815460785,-0.18463393699031208,-0.08866530511760257,153.0,-0.08866530511760257
