maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3
0.06716355163165867,220.0,70.0,2.5,463.0,494.0,501.0,446.0,0.48788080242351245,0.12382601651389907,0.06716355163165867,0.15027968665326297
0.06701125949731247,210.0,70.0,2.5,448.0,481.0,487.0,429.0,0.48043881402610994,0.11886856878216846,0.06701125949731247,0.14743644632012612
0.0669630488384236,210.0,80.0,2.75,259.0,314.0,332.0,245.0,0.5660457879755686,0.16455238801326572,0.0669630488384236,0.15997036909039208
0.06695366224798968,260.0,70.0,2.25,622.0,659.0,682.0,591.0,0.40803253828185376,0.1474231235720594,0.06695366224798968,0.14411939735162643
0.06675255283226425,210.0,65.0,2.25,627.0,674.0,668.0,605.0,0.38290278219347185,0.14145810604018275,0.06675255283226425,0.1235448312766293
0.06639348545355987,180.0,65.0,2.75,350.0,385.0,402.0,318.0,0.44020254333660225,0.11097635643880992,0.06639348545355987,0.1741193920441953
0.06630557643804864,240.0,55.0,2.25,845.0,889.0,896.0,801.0,0.36565984757415376,0.15610529138292592,0.06630557643804864,0.18659622083522973
0.0659837793966311,260.0,65.0,2.25,687.0,728.0,745.0,666.0,0.38681009837991154,0.13847870863013692,0.0659837793966311,0.11578396119103715
0.06569629341048852,220.0,50.0,2.5,739.0,799.0,798.0,730.0,0.3627260417728346,0.15734162137080776,0.06569629341048852,0.21337611263300246
0.06551276854421045,250.0,80.0,2.25,508.0,533.0,544.0,468.0,0.4566261509269405,0.1445695747611738,0.06551276854421045,0.06915287909878412
0.06536687044707705,180.0,70.0,2.5,391.0,426.0,437.0,356.0,0.4304604712759088,0.08863031636154046,0.06536687044707705,0.10875477158319566
0.06534133308712446,240.0,65.0,2.25,653.0,703.0,721.0,651.0,0.37924509288532676,0.14188168628012857,0.06534133308712446,0.11971032549233497
0.06518651479522444,260.0,75.0,2.5,441.0,481.0,513.0,436.0,0.4741897592969199,0.14332814660777776,0.06518651479522444,0.15335303871170267
0.06493734902362969,240.0,95.0,2.75,196.0,264.0,276.0,188.0,0.6225143213547383,0.24251980113734142,0.06493734902362969,0.09621258814123561
0.06463698108328489,140.0,65.0,2.75,262.0,280.0,325.0,239.0,0.3591971352041049,0.10978496996238164,0.06463698108328489,0.10455753566162816
0.06457701001757458,290.0,80.0,2.25,542.0,579.0,595.0,515.0,0.47945449851663535,0.16235496590661547,0.06457701001757458,0.10473151012353832
0.06456128248271115,220.0,75.0,2.25,524.0,561.0,559.0,486.0,0.4876173970842543,0.1506451391509972,0.06456128248271115,0.10771454652949125
0.06454623829846878,210.0,50.0,2.5,727.0,795.0,782.0,716.0,0.3603264426234295,0.16468530953230404,0.06454623829846878,0.21759794080854444
0.06424178693317693,230.0,60.0,2.75,447.0,505.0,545.0,441.0,0.42123585262895497,0.10017680969676836,0.06424178693317693,0.21143298818370074
0.06413776241841718,260.0,60.0,2.25,774.0,813.0,829.0,728.0,0.3993301864095599,0.1383270692446877,0.06413776241841718,0.15295890354949318
0.06395776517055703,200.0,70.0,2.5,429.0,459.0,476.0,411.0,0.47302683760930087,0.10676393495310428,0.06395776517055703,0.13068665734333615
0.06391503510771607,240.0,60.0,2.75,458.0,517.0,551.0,453.0,0.40137026172473234,0.10759309111270426,0.06391503510771607,0.21063490748750155
0.06369582372028997,230.0,75.0,2.5,409.0,448.0,481.0,399.0,0.4866085665618076,0.1329852682187848,0.06369582372028997,0.13802728251488333
0.06366006964457077,220.0,65.0,2.5,492.0,547.0,562.0,493.0,0.4189826214607592,0.13799370291904187,0.06366006964457077,0.13389427596709177
0.06346646391125285,230.0,90.0,2.0,498.0,576.0,543.0,470.0,0.47002475966099316,0.1376508333997166,0.06346646391125285,0.15844969467975717
