size,stop_loss,take_profit,price,order_type,side,offset,candle_index,user_id
1.0,2.0,0.0,7660.444537386315,0.0,1.0,1.0,27753.0,0.0
1.0,2.0,0.0,7658.843568463905,0.0,1.0,1.0,27754.0,0.0
1.0,2.0,0.0,7654.1227790165185,0.0,1.0,1.0,27756.0,0.0
1.0,2.0,0.0,7651.173138855558,0.0,1.0,1.0,27758.0,0.0
8.0,2.0,0.0,7694.540375000004,0.0,2.0,2.0,27759.0,0.0
1.0,2.0,0.0,7647.172420628505,0.0,1.0,1.0,27771.0,0.0
1.0,2.0,0.0,7646.356940850785,0.0,1.0,1.0,27772.0,0.0
2.0,2.0,0.0,7627.8878749999985,0.0,2.0,2.0,27823.0,0.0
1.0,2.0,0.0,6817.065635444828,0.0,2.0,1.0,28142.0,0.0
1.0,2.0,0.0,6845.503860401056,0.0,2.0,1.0,28146.0,0.0
1.0,2.0,0.0,6849.208129156437,0.0,2.0,1.0,28147.0,0.0
1.0,2.0,0.0,6852.95056046406,0.0,2.0,1.0,28148.0,0.0
1.0,2.0,0.0,6871.111854759297,0.0,2.0,1.0,28152.0,0.0
5.0,2.0,0.0,6804.329875,0.0,1.0,2.0,28195.0,0.0
1.0,2.0,0.0,6486.602659699451,0.0,1.0,1.0,28482.0,0.0
1.0,2.0,0.0,6494.54,0.0,1.0,1.0,28484.0,0.0
1.0,2.0,0.0,6480.375286580192,0.0,1.0,1.0,28488.0,0.0
3.0,2.0,0.0,6575.002250000003,0.0,2.0,2.0,28497.0,0.0
1.0,2.0,0.0,6473.921430000804,0.0,1.0,1.0,28513.0,0.0
1.0,2.0,0.0,6466.136092137953,0.0,1.0,1.0,28516.0,0.0
2.0,2.0,0.0,6475.937375000009,0.0,2.0,2.0,28557.0,0.0
1.0,2.0,0.0,6515.06584756412,0.0,2.0,1.0,28595.0,0.0
1.0,2.0,0.0,6516.873754664738,0.0,2.0,1.0,28597.0,0.0
2.0,2.0,0.0,6502.561375000011,0.0,1.0,2.0,28666.0,0.0
1.0,2.0,0.0,6473.4797945611135,0.0,1.0,1.0,28674.0,0.0
1.0,2.0,0.0,6512.188625000009,0.0,2.0,2.0,28687.0,0.0
1.0,2.0,0.0,6507.0118880805285,0.0,2.0,1.0,28785.0,0.0
1.0,2.0,0.0,6687.0435000000125,0.0,1.0,2.0,28859.0,0.0
1.0,2.0,0.0,6656.512942249254,0.0,1.0,1.0,28916.0,0.0
1.0,2.0,0.0,6651.642125000016,0.0,2.0,2.0,28965.0,0.0
1.0,2.0,0.0,6710.713235872177,0.0,1.0,1.0,29046.0,0.0
1.0,2.0,0.0,6709.606901230165,0.0,1.0,1.0,29047.0,0.0
2.0,2.0,0.0,6748.864000000018,0.0,2.0,2.0,29048.0,0.0
1.0,2.0,0.0,6704.823841801829,0.0,1.0,1.0,29061.0,0.0
1.0,2.0,0.0,6703.875599462774,0.0,1.0,1.0,29062.0,0.0
1.0,2.0,0.0,6698.896121648424,0.0,1.0,1.0,29065.0,0.0
3.0,2.0,0.0,6729.216000000015,0.0,2.0,2.0,29098.0,0.0
1.0,2.0,0.0,6170.416895424762,0.0,2.0,1.0,29287.0,0.0
1.0,2.0,0.0,6189.809000414706,0.0,2.0,1.0,29291.0,0.0
1.0,2.0,0.0,6193.782225380739,0.0,2.0,1.0,29292.0,0.0
3.0,2.0,0.0,6114.490875000016,0.0,1.0,2.0,29297.0,0.0
1.0,2.0,0.0,6094.607925425023,0.0,1.0,1.0,29442.0,0.0
1.0,2.0,0.0,6089.662191693283,0.0,1.0,1.0,29444.0,0.0
1.0,2.0,0.0,6086.638303728723,0.0,1.0,1.0,29445.0,0.0
3.0,2.0,0.0,6151.622250000021,0.0,2.0,2.0,29448.0,0.0
1.0,2.0,0.0,6113.474917886396,0.0,1.0,1.0,29536.0,0.0
1.0,2.0,0.0,6100.7811645919155,0.0,1.0,1.0,29542.0,0.0
2.0,2.0,0.0,6128.352125000018,0.0,2.0,2.0,29577.0,0.0
1.0,2.0,0.0,6160.588689465038,0.0,2.0,1.0,29629.0,0.0
1.0,2.0,0.0,6108.823250000021,0.0,1.0,2.0,29644.0,0.0
1.0,2.0,0.0,6168.717920153281,0.0,2.0,1.0,29654.0,0.0
1.0,2.0,0.0,6111.769000000022,0.0,1.0,2.0,29654.0,0.0
1.0,2.0,0.0,5939.116991471947,0.0,2.0,1.0,29817.0,0.0
1.0,2.0,0.0,6322.685625000021,0.0,1.0,2.0,29891.0,0.0
1.0,2.0,0.0,6305.419159095578,0.0,1.0,1.0,29979.0,0.0
1.0,2.0,0.0,6302.62,0.0,1.0,1.0,29980.0,0.0
2.0,2.0,0.0,6351.717875000017,0.0,2.0,2.0,30002.0,0.0
1.0,2.0,0.0,6595.309250219597,0.0,1.0,1.0,30153.0,0.0
1.0,2.0,0.0,6562.718051754961,0.0,1.0,1.0,30162.0,0.0
1.0,2.0,0.0,6554.825006544306,0.0,1.0,1.0,30167.0,0.0
1.0,2.0,0.0,6551.788633982305,0.0,1.0,1.0,30168.0,0.0
1.0,2.0,0.0,6547.548845524959,0.0,1.0,1.0,30170.0,0.0
5.0,2.0,0.0,6603.098625000021,0.0,2.0,2.0,30192.0,0.0
1.0,2.0,0.0,6523.404119707119,0.0,1.0,1.0,30203.0,0.0
1.0,2.0,0.0,6489.350857758122,0.0,1.0,1.0,30210.0,0.0
2.0,2.0,0.0,6587.4378750000205,0.0,2.0,2.0,30211.0,0.0
1.0,2.0,0.0,6602.089729183465,0.0,2.0,1.0,30419.0,0.0
1.0,2.0,0.0,6600.659498081016,0.0,2.0,1.0,30441.0,0.0
2.0,2.0,0.0,6531.046125000015,0.0,1.0,2.0,30444.0,0.0
1.0,2.0,0.0,6704.895614928659,0.0,1.0,1.0,30655.0,0.0
1.0,2.0,0.0,6703.291409560708,0.0,1.0,1.0,30656.0,0.0
1.0,2.0,0.0,6699.447882602829,0.0,1.0,1.0,30659.0,0.0
1.0,2.0,0.0,6700.251055619407,0.0,1.0,1.0,30663.0,0.0
1.0,2.0,0.0,6691.471073402184,0.0,1.0,1.0,30667.0,0.0
5.0,2.0,0.0,6731.599250000012,0.0,2.0,2.0,30690.0,0.0
1.0,2.0,0.0,6663.56025005558,0.0,1.0,1.0,30698.0,0.0
1.0,2.0,0.0,6724.955125000012,0.0,2.0,2.0,30705.0,0.0
1.0,2.0,0.0,6668.435906089163,0.0,1.0,1.0,30730.0,0.0
1.0,2.0,0.0,6709.273625000014,0.0,2.0,2.0,30733.0,0.0
1.0,2.0,0.0,6674.397115532046,0.0,1.0,1.0,30748.0,0.0
1.0,2.0,0.0,6708.682125000016,0.0,2.0,2.0,30749.0,0.0
1.0,2.0,0.0,6674.333304628539,0.0,1.0,1.0,30752.0,0.0
1.0,2.0,0.0,6360.973875000018,0.0,2.0,2.0,30882.0,0.0
1.0,2.0,0.0,6256.068526361344,0.0,2.0,1.0,31053.0,0.0
1.0,2.0,0.0,6272.06473523863,0.0,2.0,1.0,31059.0,0.0
2.0,2.0,0.0,6243.708000000013,0.0,1.0,2.0,31118.0,0.0
1.0,2.0,0.0,7301.5526547999525,0.0,1.0,1.0,31603.0,0.0
1.0,2.0,0.0,7281.9050751492805,0.0,1.0,1.0,31611.0,0.0
1.0,2.0,0.0,7277.650713898706,0.0,1.0,1.0,31612.0,0.0
1.0,2.0,0.0,7272.716344305156,0.0,1.0,1.0,31613.0,0.0
4.0,2.0,0.0,7365.04475000001,0.0,2.0,2.0,31657.0,0.0
1.0,2.0,0.0,7363.238767418237,0.0,1.0,1.0,31742.0,0.0
1.0,2.0,0.0,7438.1407500000105,0.0,2.0,2.0,31746.0,0.0
1.0,2.0,0.0,7373.051486922453,0.0,1.0,1.0,31783.0,0.0
1.0,2.0,0.0,7331.8610000000135,0.0,2.0,2.0,31858.0,0.0
1.0,2.0,0.0,7399.601269968205,0.0,2.0,1.0,31873.0,0.0
1.0,2.0,0.0,7410.970056490147,0.0,2.0,1.0,31877.0,0.0
2.0,2.0,0.0,7364.094500000014,0.0,1.0,2.0,31907.0,0.0
1.0,2.0,0.0,8075.609971789238,0.0,1.0,1.0,32257.0,0.0
1.0,2.0,0.0,8065.249605057893,0.0,1.0,1.0,32258.0,0.0
2.0,2.0,0.0,8241.047750000018,0.0,2.0,2.0,32280.0,0.0
1.0,2.0,0.0,8159.463949977758,0.0,1.0,1.0,32374.0,0.0
1.0,2.0,0.0,7956.63100000001,0.0,2.0,2.0,32447.0,0.0
1.0,2.0,0.0,8124.412870318845,0.0,1.0,1.0,32540.0,0.0
1.0,2.0,0.0,8121.22819152568,0.0,1.0,1.0,32541.0,0.0
2.0,2.0,0.0,8186.203125000016,0.0,2.0,2.0,32552.0,0.0
1.0,2.0,0.0,8127.975403230511,0.0,1.0,1.0,32675.0,0.0
1.0,2.0,0.0,8188.746000000009,0.0,2.0,2.0,32680.0,0.0
1.0,2.0,0.0,7658.371181797753,0.0,2.0,1.0,32964.0,0.0
1.0,2.0,0.0,7660.6465776822815,0.0,2.0,1.0,32965.0,0.0
1.0,2.0,0.0,7695.867817194979,0.0,2.0,1.0,32973.0,0.0
3.0,2.0,0.0,7606.487500000013,0.0,1.0,2.0,33002.0,0.0
1.0,2.0,0.0,7099.731028346279,0.0,2.0,1.0,33353.0,0.0
1.0,2.0,0.0,7041.936500000009,0.0,1.0,2.0,33377.0,0.0
1.0,2.0,0.0,7003.970791518218,0.0,2.0,1.0,33471.0,0.0
1.0,2.0,0.0,7033.3380000000125,0.0,1.0,2.0,33522.0,0.0
1.0,2.0,0.0,6382.26123780931,0.0,2.0,1.0,33690.0,0.0
1.0,2.0,0.0,6458.968963510555,0.0,2.0,1.0,33698.0,0.0
1.0,2.0,0.0,6471.008068369184,0.0,2.0,1.0,33700.0,0.0
1.0,2.0,0.0,6477.389568701171,0.0,2.0,1.0,33701.0,0.0
1.0,2.0,0.0,6485.011683865651,0.0,2.0,1.0,33702.0,0.0
1.0,2.0,0.0,6569.684527577392,0.0,2.0,1.0,33719.0,0.0
6.0,2.0,0.0,6430.6726250000165,0.0,1.0,2.0,33740.0,0.0
1.0,2.0,0.0,6147.549905416745,0.0,2.0,1.0,33895.0,0.0
1.0,2.0,0.0,6195.417500000017,0.0,1.0,2.0,33923.0,0.0
1.0,2.0,0.0,6217.614462982732,0.0,1.0,1.0,34001.0,0.0
1.0,2.0,0.0,6298.56,0.0,2.0,2.0,34002.0,0.0
1.0,2.0,0.0,6154.251332768351,0.0,2.0,1.0,34206.0,0.0
1.0,2.0,0.0,6159.40097608609,0.0,2.0,1.0,34208.0,0.0
1.0,2.0,0.0,6198.171289140749,0.0,2.0,1.0,34213.0,0.0
1.0,2.0,0.0,6203.5897032667,0.0,2.0,1.0,34214.0,0.0
4.0,2.0,0.0,6363.509750000019,0.0,1.0,2.0,34290.0,0.0
1.0,2.0,0.0,6431.876287993342,0.0,1.0,1.0,34551.0,0.0
1.0,2.0,0.0,6431.556000000017,0.0,2.0,2.0,34588.0,0.0
1.0,2.0,0.0,6412.776490712366,0.0,2.0,1.0,34639.0,0.0
1.0,2.0,0.0,6416.618710515227,0.0,2.0,1.0,34641.0,0.0
1.0,2.0,0.0,6425.788625980418,0.0,2.0,1.0,34644.0,0.0
1.0,2.0,0.0,6427.926250772087,0.0,2.0,1.0,34646.0,0.0
1.0,2.0,0.0,6429.913310757403,0.0,2.0,1.0,34647.0,0.0
1.0,2.0,0.0,6431.827314390386,0.0,2.0,1.0,34648.0,0.0
1.0,2.0,0.0,6433.769709595247,0.0,2.0,1.0,34649.0,0.0
7.0,2.0,0.0,6378.366250000016,0.0,1.0,2.0,34655.0,0.0
1.0,2.0,0.0,6452.942359240998,0.0,2.0,1.0,34678.0,0.0
1.0,2.0,0.0,6443.219875000016,0.0,1.0,2.0,34718.0,0.0
1.0,2.0,0.0,6484.944134508109,0.0,2.0,1.0,35035.0,0.0
1.0,2.0,0.0,6424.154125000016,0.0,1.0,2.0,35056.0,0.0
1.0,2.0,0.0,6479.946146173581,0.0,2.0,1.0,35064.0,0.0
1.0,2.0,0.0,6485.8227817448205,0.0,2.0,1.0,35067.0,0.0
2.0,2.0,0.0,6504.072625000017,0.0,1.0,2.0,35133.0,0.0
1.0,2.0,0.0,6656.712311696997,0.0,1.0,1.0,35277.0,0.0
1.0,2.0,0.0,6654.590805521579,0.0,1.0,1.0,35278.0,0.0
1.0,2.0,0.0,6629.437870945714,0.0,1.0,1.0,35285.0,0.0
3.0,2.0,0.0,6683.223250000023,0.0,2.0,2.0,35311.0,0.0
1.0,2.0,0.0,7014.647250128058,0.0,1.0,1.0,35616.0,0.0
1.0,2.0,0.0,7011.369503333162,0.0,1.0,1.0,35618.0,0.0
2.0,2.0,0.0,7051.354750000019,0.0,2.0,2.0,35638.0,0.0
1.0,2.0,0.0,6956.872267630975,0.0,1.0,1.0,35661.0,0.0
1.0,2.0,0.0,6927.405625000016,0.0,2.0,2.0,35733.0,0.0
1.0,2.0,0.0,7193.4390458843145,0.0,1.0,1.0,36054.0,0.0
1.0,2.0,0.0,7261.062250000017,0.0,2.0,2.0,36067.0,0.0
1.0,2.0,0.0,7342.616581975859,0.0,1.0,1.0,36266.0,0.0
1.0,2.0,0.0,6439.357125000024,0.0,2.0,2.0,36401.0,0.0
1.0,2.0,0.0,6498.804426253816,0.0,2.0,1.0,36415.0,0.0
1.0,2.0,0.0,6504.115113489407,0.0,2.0,1.0,36417.0,0.0
1.0,2.0,0.0,6530.093321015736,0.0,2.0,1.0,36426.0,0.0
1.0,2.0,0.0,6534.492025093869,0.0,2.0,1.0,36427.0,0.0
4.0,2.0,0.0,6462.522000000026,0.0,1.0,2.0,36446.0,0.0
1.0,2.0,0.0,6472.493053250457,0.0,2.0,1.0,36549.0,0.0
1.0,2.0,0.0,6433.569500000022,0.0,1.0,2.0,36560.0,0.0
1.0,2.0,0.0,6413.442217400014,0.0,1.0,1.0,37126.0,0.0
1.0,2.0,0.0,6408.654413868758,0.0,1.0,1.0,37129.0,0.0
2.0,2.0,0.0,6492.676250000026,0.0,2.0,2.0,37155.0,0.0
1.0,2.0,0.0,6470.675349252028,0.0,1.0,1.0,37271.0,0.0
1.0,2.0,0.0,6519.1207500000255,0.0,2.0,2.0,37275.0,0.0
1.0,2.0,0.0,6312.965396972749,0.0,2.0,1.0,37524.0,0.0
1.0,2.0,0.0,6291.8138750000235,0.0,1.0,2.0,37554.0,0.0
1.0,2.0,0.0,6403.00524047802,0.0,2.0,1.0,37648.0,0.0
1.0,2.0,0.0,6404.334625000022,0.0,1.0,2.0,37729.0,0.0
1.0,2.0,0.0,6372.560245236254,0.0,1.0,1.0,37749.0,0.0
1.0,2.0,0.0,6370.791284953198,0.0,1.0,1.0,37750.0,0.0
1.0,2.0,0.0,6369.686533641577,0.0,1.0,1.0,37751.0,0.0
3.0,2.0,0.0,6404.470375000021,0.0,2.0,2.0,37753.0,0.0
1.0,2.0,0.0,6674.047470445504,0.0,1.0,1.0,37892.0,0.0
1.0,2.0,0.0,6673.527672043309,0.0,1.0,1.0,37893.0,0.0
2.0,2.0,0.0,6718.0395000000235,0.0,2.0,2.0,37931.0,0.0
1.0,2.0,0.0,6677.70596750186,0.0,1.0,1.0,38014.0,0.0
1.0,2.0,0.0,6718.207000000027,0.0,2.0,2.0,38046.0,0.0
1.0,2.0,0.0,6451.037842941479,0.0,2.0,1.0,38264.0,0.0
1.0,2.0,0.0,6453.380096925424,0.0,2.0,1.0,38265.0,0.0
1.0,2.0,0.0,6455.308320732194,0.0,2.0,1.0,38266.0,0.0
1.0,2.0,0.0,6456.660578330365,0.0,2.0,1.0,38267.0,0.0
1.0,2.0,0.0,6461.371733238827,0.0,2.0,1.0,38271.0,0.0
1.0,2.0,0.0,6464.140466721178,0.0,2.0,1.0,38272.0,0.0
1.0,2.0,0.0,6478.1091516036595,0.0,2.0,1.0,38283.0,0.0
1.0,2.0,0.0,6487.1375767115815,0.0,2.0,1.0,38287.0,0.0
1.0,2.0,0.0,6514.631806602423,0.0,2.0,1.0,38292.0,0.0
1.0,2.0,0.0,6542.104700485012,0.0,2.0,1.0,38302.0,0.0
10.0,2.0,0.0,6474.918500000027,0.0,1.0,2.0,38329.0,0.0
1.0,2.0,0.0,6585.021347973431,0.0,1.0,1.0,38512.0,0.0
1.0,2.0,0.0,6579.521606636489,0.0,1.0,1.0,38513.0,0.0
2.0,2.0,0.0,6684.513250000025,0.0,2.0,2.0,38514.0,0.0
1.0,2.0,0.0,6555.6114448876515,0.0,1.0,1.0,38536.0,0.0
1.0,2.0,0.0,6596.076125000026,0.0,2.0,2.0,38568.0,0.0
1.0,2.0,0.0,6618.915440609504,0.0,2.0,1.0,38669.0,0.0
1.0,2.0,0.0,6598.859875000033,0.0,1.0,2.0,38690.0,0.0
1.0,2.0,0.0,6560.60957629052,0.0,1.0,1.0,38778.0,0.0
1.0,2.0,0.0,6606.21000000003,0.0,2.0,2.0,38808.0,0.0
1.0,2.0,0.0,6536.195360305629,0.0,2.0,1.0,39009.0,0.0
1.0,2.0,0.0,6540.466981729724,0.0,2.0,1.0,39015.0,0.0
2.0,2.0,0.0,6591.262500000035,0.0,1.0,2.0,39091.0,0.0
1.0,2.0,0.0,6563.697099486004,0.0,1.0,1.0,39096.0,0.0
1.0,2.0,0.0,6593.63,0.0,2.0,2.0,39098.0,0.0
1.0,2.0,0.0,6558.288667938933,0.0,1.0,1.0,39116.0,0.0
1.0,2.0,0.0,6556.772926789707,0.0,1.0,1.0,39118.0,0.0
2.0,2.0,0.0,6591.132500000039,0.0,2.0,2.0,39131.0,0.0
1.0,2.0,0.0,6572.714541114111,0.0,1.0,1.0,39249.0,0.0
1.0,2.0,0.0,6604.2601250000325,0.0,2.0,2.0,39286.0,0.0
1.0,2.0,0.0,6618.622565537599,0.0,2.0,1.0,39393.0,0.0
1.0,2.0,0.0,6587.669250000019,0.0,1.0,2.0,39419.0,0.0
1.0,2.0,0.0,6643.615947656563,0.0,1.0,1.0,39524.0,0.0
1.0,2.0,0.0,6642.356525230713,0.0,1.0,1.0,39525.0,0.0
1.0,2.0,0.0,6638.492867457075,0.0,1.0,1.0,39536.0,0.0
1.0,2.0,0.0,6637.430185447993,0.0,1.0,1.0,39537.0,0.0
1.0,2.0,0.0,6635.371300585123,0.0,1.0,1.0,39539.0,0.0
1.0,2.0,0.0,6634.148284962219,0.0,1.0,1.0,39540.0,0.0
1.0,2.0,0.0,6628.565939301763,0.0,1.0,1.0,39543.0,0.0
1.0,2.0,0.0,6624.517352190422,0.0,1.0,1.0,39545.0,0.0
1.0,2.0,0.0,6622.413627698803,0.0,1.0,1.0,39546.0,0.0
9.0,2.0,0.0,6654.64,0.0,2.0,2.0,39564.0,0.0
1.0,2.0,0.0,6351.774047511065,0.0,2.0,1.0,39807.0,0.0
1.0,2.0,0.0,6354.768878110778,0.0,2.0,1.0,39808.0,0.0
2.0,2.0,0.0,6300.893000000012,0.0,1.0,2.0,39824.0,0.0
1.0,2.0,0.0,6340.923049653339,0.0,1.0,1.0,40065.0,0.0
1.0,2.0,0.0,6373.227875000012,0.0,2.0,2.0,40071.0,0.0
1.0,2.0,0.0,6774.573527842674,0.0,2.0,1.0,40368.0,0.0
1.0,2.0,0.0,6735.080875000019,0.0,1.0,2.0,40377.0,0.0
1.0,2.0,0.0,6616.739423513076,0.0,2.0,1.0,40588.0,0.0
1.0,2.0,0.0,6565.364000000009,0.0,1.0,2.0,40607.0,0.0
1.0,2.0,0.0,6603.402608503162,0.0,1.0,1.0,40718.0,0.0
1.0,2.0,0.0,6602.8483332931855,0.0,1.0,1.0,40719.0,0.0
1.0,2.0,0.0,6597.802051075323,0.0,1.0,1.0,40722.0,0.0
3.0,2.0,0.0,6619.339875000015,0.0,2.0,2.0,40742.0,0.0
1.0,2.0,0.0,6586.699520693155,0.0,2.0,1.0,40931.0,0.0
1.0,2.0,0.0,6588.153857566298,0.0,2.0,1.0,40936.0,0.0
2.0,2.0,0.0,6587.197250000014,0.0,1.0,2.0,40977.0,0.0
1.0,2.0,0.0,6566.851240054696,0.0,2.0,1.0,41144.0,0.0
1.0,2.0,0.0,6545.090875000014,0.0,1.0,2.0,41157.0,0.0
1.0,2.0,0.0,6553.854380579802,0.0,2.0,1.0,41250.0,0.0
1.0,2.0,0.0,6543.4668750000155,0.0,1.0,2.0,41250.0,0.0
1.0,2.0,0.0,6363.392765431987,0.0,2.0,1.0,41652.0,0.0
1.0,2.0,0.0,6365.372250000014,0.0,1.0,2.0,41727.0,0.0
1.0,2.0,0.0,6353.349559144777,0.0,1.0,1.0,41734.0,0.0
1.0,2.0,0.0,6368.77,0.0,2.0,2.0,41742.0,0.0
1.0,2.0,0.0,6405.720240331456,0.0,1.0,1.0,41905.0,0.0
1.0,2.0,0.0,6405.836225735201,0.0,1.0,1.0,41906.0,0.0
1.0,2.0,0.0,6405.5217935640585,0.0,1.0,1.0,41907.0,0.0
1.0,2.0,0.0,6405.633606481038,0.0,1.0,1.0,41908.0,0.0
1.0,2.0,0.0,6403.715050737147,0.0,1.0,1.0,41913.0,0.0
5.0,2.0,0.0,6390.5683750000135,0.0,2.0,2.0,41960.0,0.0
1.0,2.0,0.0,6392.820084584156,0.0,2.0,1.0,41998.0,0.0
1.0,2.0,0.0,6393.209663970657,0.0,2.0,1.0,41999.0,0.0
1.0,2.0,0.0,6394.906972532002,0.0,2.0,1.0,42001.0,0.0
1.0,2.0,0.0,6395.913926259345,0.0,2.0,1.0,42002.0,0.0
1.0,2.0,0.0,6396.989637523109,0.0,2.0,1.0,42003.0,0.0
1.0,2.0,0.0,6399.087849611821,0.0,2.0,1.0,42006.0,0.0
1.0,2.0,0.0,6399.912386806014,0.0,2.0,1.0,42007.0,0.0
1.0,2.0,0.0,6419.086530059663,0.0,2.0,1.0,42028.0,0.0
8.0,2.0,0.0,6462.6235000000115,0.0,1.0,2.0,42101.0,0.0
1.0,2.0,0.0,6447.967712559179,0.0,1.0,1.0,42139.0,0.0
1.0,2.0,0.0,6447.358199676378,0.0,1.0,1.0,42140.0,0.0
1.0,2.0,0.0,6445.337922803745,0.0,1.0,1.0,42143.0,0.0
1.0,2.0,0.0,6440.7451846864415,0.0,1.0,1.0,42146.0,0.0
4.0,2.0,0.0,6466.1586250000155,0.0,2.0,2.0,42152.0,0.0
1.0,2.0,0.0,6545.2324281991205,0.0,1.0,1.0,42367.0,0.0
1.0,2.0,0.0,6520.76,0.0,1.0,1.0,42374.0,0.0
2.0,2.0,0.0,6552.152125000008,0.0,2.0,2.0,42409.0,0.0
1.0,2.0,0.0,6496.148461677587,0.0,1.0,1.0,42421.0,0.0
1.0,2.0,0.0,6502.303375000009,0.0,2.0,2.0,42485.0,0.0
1.0,2.0,0.0,6467.929286388816,0.0,2.0,1.0,42568.0,0.0
1.0,2.0,0.0,6457.779147845807,0.0,2.0,1.0,42573.0,0.0
2.0,2.0,0.0,6430.842125000006,0.0,1.0,2.0,42576.0,0.0
1.0,2.0,0.0,6464.051677002094,0.0,2.0,1.0,42601.0,0.0
1.0,2.0,0.0,6444.416125000009,0.0,1.0,2.0,42626.0,0.0
1.0,2.0,0.0,6461.130343040236,0.0,2.0,1.0,42740.0,0.0
1.0,2.0,0.0,6433.825875000004,0.0,1.0,2.0,42783.0,0.0
1.0,2.0,0.0,6430.146424078999,0.0,1.0,1.0,42828.0,0.0
1.0,2.0,0.0,6450.7753750000065,0.0,2.0,2.0,42832.0,0.0
1.0,2.0,0.0,6428.715263364418,0.0,1.0,1.0,42841.0,0.0
1.0,2.0,0.0,6446.4377500000055,0.0,2.0,2.0,42849.0,0.0
1.0,2.0,0.0,6426.506086428757,0.0,1.0,1.0,42944.0,0.0
1.0,2.0,0.0,5724.344875000008,0.0,2.0,2.0,43066.0,0.0
1.0,2.0,0.0,5649.928262087246,0.0,2.0,1.0,43260.0,0.0
1.0,2.0,0.0,5603.289375000006,0.0,1.0,2.0,43265.0,0.0
1.0,2.0,0.0,5642.547356941917,0.0,2.0,1.0,43289.0,0.0
1.0,2.0,0.0,5643.761624934264,0.0,2.0,1.0,43292.0,0.0
2.0,2.0,0.0,5636.641000000004,0.0,1.0,2.0,43329.0,0.0
1.0,2.0,0.0,5610.965211358542,0.0,1.0,1.0,43389.0,0.0
1.0,2.0,0.0,4810.948375000003,0.0,2.0,2.0,43540.0,0.0
1.0,2.0,0.0,4461.063920324047,0.0,2.0,1.0,43860.0,0.0
1.0,2.0,0.0,4463.389391153788,0.0,2.0,1.0,43861.0,0.0
1.0,2.0,0.0,4474.608584740108,0.0,2.0,1.0,43867.0,0.0
1.0,2.0,0.0,4478.14236063688,0.0,2.0,1.0,43868.0,0.0
1.0,2.0,0.0,4494.474245734255,0.0,2.0,1.0,43872.0,0.0
5.0,2.0,0.0,4403.518750000007,0.0,1.0,2.0,43887.0,0.0
1.0,2.0,0.0,4023.105247920637,0.0,2.0,1.0,44039.0,0.0
1.0,2.0,0.0,4029.519761822532,0.0,2.0,1.0,44043.0,0.0
1.0,2.0,0.0,4059.4483216213066,0.0,2.0,1.0,44046.0,0.0
3.0,2.0,0.0,4029.6196250000066,0.0,1.0,2.0,44091.0,0.0
1.0,2.0,0.0,3886.5011101454793,0.0,2.0,1.0,44240.0,0.0
1.0,2.0,0.0,3889.5435047975925,0.0,2.0,1.0,44241.0,0.0
1.0,2.0,0.0,3891.5193896768797,0.0,2.0,1.0,44242.0,0.0
1.0,2.0,0.0,3895.8860147675196,0.0,2.0,1.0,44243.0,0.0
1.0,2.0,0.0,3909.02,0.0,2.0,1.0,44245.0,0.0
1.0,2.0,0.0,3921.6116270335365,0.0,2.0,1.0,44250.0,0.0
6.0,2.0,0.0,4190.683250000006,0.0,1.0,2.0,44351.0,0.0
1.0,2.0,0.0,4089.9098925714516,0.0,2.0,1.0,44578.0,0.0
1.0,2.0,0.0,4194.551875000003,0.0,1.0,2.0,44646.0,0.0
1.0,2.0,0.0,4119.0226815633905,0.0,1.0,1.0,44675.0,0.0
1.0,2.0,0.0,4199.487875000005,0.0,2.0,2.0,44691.0,0.0
1.0,2.0,0.0,4111.73877387042,0.0,1.0,1.0,44737.0,0.0
1.0,2.0,0.0,3925.884500000005,0.0,2.0,2.0,44849.0,0.0
1.0,2.0,0.0,3473.28169350422,0.0,2.0,1.0,45311.0,0.0
1.0,2.0,0.0,3399.1783750000077,0.0,1.0,2.0,45346.0,0.0
1.0,2.0,0.0,3439.814640613107,0.0,1.0,1.0,45461.0,0.0
1.0,2.0,0.0,3446.1126250000066,0.0,2.0,2.0,45519.0,0.0
1.0,2.0,0.0,3405.0048969525737,0.0,2.0,1.0,45619.0,0.0
1.0,2.0,0.0,3406.3742459486843,0.0,2.0,1.0,45620.0,0.0
1.0,2.0,0.0,3406.8755728185783,0.0,2.0,1.0,45621.0,0.0
1.0,2.0,0.0,3412.567942327235,0.0,2.0,1.0,45624.0,0.0
1.0,2.0,0.0,3417.527348750682,0.0,2.0,1.0,45630.0,0.0
1.0,2.0,0.0,3421.006066964412,0.0,2.0,1.0,45633.0,0.0
1.0,2.0,0.0,3422.7471535604304,0.0,2.0,1.0,45634.0,0.0
7.0,2.0,0.0,3425.6476250000073,0.0,1.0,2.0,45685.0,0.0
1.0,2.0,0.0,3258.2106189321166,0.0,2.0,1.0,45986.0,0.0
1.0,2.0,0.0,3260.4027563425975,0.0,2.0,1.0,45988.0,0.0
1.0,2.0,0.0,3261.79339060341,0.0,2.0,1.0,45989.0,0.0
3.0,2.0,0.0,3242.940250000004,0.0,1.0,2.0,46033.0,0.0
1.0,2.0,0.0,3892.580690011982,0.0,1.0,1.0,46480.0,0.0
1.0,2.0,0.0,3999.756750000004,0.0,2.0,2.0,46483.0,0.0
1.0,2.0,0.0,3889.073349097228,0.0,1.0,1.0,46529.0,0.0
