maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_mean_test
0.0250108496190707,270.0,85.0,2.0,598.0,662.0,645.0,575.0,0.3690299025202232,0.152290176089727,0.0250108496190707,0.1446981330168848,-0.12908991328932948
0.0249199079125385,190.0,50.0,2.25,907.0,950.0,909.0,839.0,0.3188562383528146,0.1449008488120442,0.0249199079125385,0.1803858486834333,-0.039449390282417195
0.0246903030529137,250.0,50.0,2.0,1209.0,1261.0,1220.0,1129.0,0.3423420413891114,0.1324904277198589,0.0246903030529137,0.1551943173313119,0.000219427996489869
0.0244118003467245,210.0,50.0,2.75,579.0,643.0,644.0,562.0,0.3877715774719135,0.1830148435354342,0.0244118003467245,0.2364528208292548,0.04195216471522761
0.0239812590245542,290.0,70.0,2.0,810.0,845.0,876.0,754.0,0.3829394920459339,0.1702185647952681,0.0239812590245542,0.1261761614761358,-0.09154723489902299
0.0238488082179735,150.0,55.0,2.75,413.0,458.0,484.0,386.0,0.3607050078837522,0.1510029062072717,0.0238488082179735,0.2280758796148849,0.028946697229486885
0.0236968042200409,260.0,85.0,2.0,591.0,650.0,634.0,558.0,0.3570809731762793,0.1552654832100868,0.0236968042200409,0.1397019282900826,-0.13646307405188154
0.0236467442339961,250.0,85.0,2.0,584.0,642.0,620.0,544.0,0.3471883735930298,0.1523348087953625,0.0236467442339961,0.1298344266714246,-0.13295608973546597
0.023644781614804,140.0,50.0,2.5,586.0,637.0,667.0,580.0,0.3011775372589014,0.1767436359927163,0.023644781614804,0.1936757534555139,-0.011948419041376265
0.0235772136994193,110.0,95.0,2.0,107.0,116.0,134.0,73.0,0.3641441704893927,0.0235772136994193,0.0592043334847436,0.0274275388935035,0.11097028098543463
0.0234638977485218,290.0,75.0,2.0,740.0,774.0,799.0,694.0,0.375344697494656,0.1504069944721167,0.0234638977485218,0.1244500537213336,-0.0914956602012938
0.0234130174302369,220.0,85.0,2.25,419.0,473.0,454.0,383.0,0.4832949500356262,0.1321344721585938,0.0234130174302369,0.1285722707137495,-0.10264468483516782
0.0232429421065052,280.0,85.0,2.0,602.0,673.0,659.0,594.0,0.3854327943752481,0.1608049393181155,0.0232429421065052,0.1486960315946731,-0.13798418164725942
0.0231902680541105,270.0,70.0,2.0,785.0,845.0,860.0,740.0,0.3726455089997321,0.1751956708655185,0.0231902680541105,0.1253414120735889,-0.10017599352902348
0.0231296561754898,110.0,85.0,2.25,116.0,126.0,146.0,85.0,0.3248773824467997,0.0709457712521925,0.0231296561754898,0.1048509747691036,0.2953255810354681
0.0231076803127535,140.0,55.0,2.75,380.0,417.0,468.0,359.0,0.3083890251751112,0.1645460231244909,0.0231076803127535,0.2135221367468728,0.02513474294960547
0.0231046186243445,200.0,70.0,2.75,327.0,368.0,389.0,313.0,0.5473268889820732,0.1267668966319784,0.0231046186243445,0.1126602225053407,0.07172354377177885
0.0229439394794725,180.0,50.0,2.25,892.0,931.0,896.0,818.0,0.3309862980745364,0.1389712249594692,0.0229439394794725,0.1754649319801627,-0.02948273609256258
0.0229382255614827,200.0,50.0,2.25,913.0,965.0,928.0,858.0,0.3169952901222083,0.1479048155257383,0.0229382255614827,0.1801714337248689,-0.031118251633231335
0.0229122912408894,150.0,90.0,2.75,108.0,144.0,145.0,87.0,0.5171722259897865,0.1698596810356293,0.0229122912408894,0.0681300071089488,0.16010716999548288
0.0228900800932469,210.0,80.0,2.0,587.0,637.0,608.0,548.0,0.3834707223704834,0.1595976592369307,0.0228900800932469,0.1269988116341991,-0.0684554267200093
0.0228640278066607,210.0,85.0,2.0,523.0,588.0,566.0,488.0,0.3758668472976168,0.1518385704800332,0.0228640278066607,0.1365719327326465,-0.10391756795286358
0.0227426023844338,260.0,65.0,2.0,853.0,907.0,912.0,813.0,0.3522131988937123,0.1630386326937095,0.0227426023844338,0.0970021052501876,-0.09385510591905603
0.0226779978919378,160.0,55.0,2.75,443.0,480.0,503.0,412.0,0.3676528846576614,0.1582280239772959,0.0226779978919378,0.2434268114536636,0.036598311536142236
0.0223551288963925,110.0,85.0,2.0,169.0,179.0,201.0,120.0,0.2559727640368846,0.1007126518900341,0.0223551288963925,0.0915208598949982,0.16756416353290157
0.0223519085578841,180.0,55.0,2.75,482.0,517.0,543.0,437.0,0.4041388693188028,0.1483021771588303,0.0223519085578841,0.2472282058329548,0.03421916165484222
0.0220243552959256,210.0,75.0,2.0,657.0,705.0,683.0,598.0,0.3581688841021758,0.1412897812161073,0.0220243552959256,0.1241849775195125,-0.07273923823942251
0.0217636480213392,190.0,70.0,2.75,317.0,350.0,369.0,293.0,0.5207334075201727,0.1113619842941964,0.0217636480213392,0.1120892353955765,0.05693389071100807
0.0217165214132543,130.0,65.0,2.25,422.0,438.0,477.0,379.0,0.3137727316366001,0.1291049548352308,0.0217165214132543,0.0556197257752923,0.02673220565739343
0.0216704162652946,120.0,55.0,2.75,328.0,352.0,399.0,295.0,0.2665330499356348,0.1743312565648956,0.0216704162652946,0.2480248017408163,0.01750317383044797
0.0215509631544975,280.0,75.0,2.0,727.0,776.0,784.0,695.0,0.3762852598321549,0.1480610503382312,0.0215509631544975,0.1226928489027273,-0.0946825546950266
0.0214857084318017,110.0,60.0,2.75,215.0,229.0,282.0,210.0,0.3321709256474383,0.0867242436842706,0.0214857084318017,0.2532345202158603,0.020760079039224687
0.0212651670302354,180.0,75.0,2.25,439.0,493.0,486.0,401.0,0.4331605022040948,0.1009400305387186,0.0212651670302354,0.0750868436077545,-0.12539090030024727
0.0209962966729176,140.0,65.0,2.25,454.0,486.0,519.0,414.0,0.3398932603728847,0.1504758718536793,0.0209962966729176,0.0309344719181306,-0.014291411046558563
0.0209563203155116,190.0,90.0,2.0,422.0,481.0,471.0,392.0,0.440490138283621,0.1359408575319663,0.0209563203155116,0.1348386416151822,-0.0006773753456923026
0.020875141531255,260.0,70.0,2.0,778.0,835.0,847.0,725.0,0.368400164656262,0.1815543631418618,0.020875141531255,0.1247643859638369,-0.0965134765082864
0.0208092188924035,200.0,60.0,2.25,707.0,737.0,746.0,661.0,0.3953132488784615,0.1203807698883711,0.0208092188924035,0.198735943432278,-0.11262760390588561
0.0207616947371879,240.0,55.0,2.0,1074.0,1115.0,1084.0,992.0,0.3619815279141647,0.1649016380937052,0.0207616947371879,0.1574038190646312,-0.015947817977684853
0.0207150685298326,110.0,75.0,2.5,130.0,145.0,165.0,105.0,0.3353077512998165,0.1492999925794374,0.0207150685298326,0.1409736220598881,0.2747028597916131
0.02016043065488,170.0,75.0,2.75,238.0,277.0,301.0,218.0,0.4462377944089089,0.1533510306658893,0.02016043065488,0.1689234946849365,-0.07621030508475392
0.0197908994340947,110.0,65.0,2.25,327.0,319.0,361.0,276.0,0.324690968868033,0.108226097265931,0.0197908994340947,0.1114837362995979,0.0447569903041166
0.0197203641510928,250.0,60.0,2.0,957.0,999.0,984.0,883.0,0.3939460266427074,0.1558281518957761,0.0197203641510928,0.1340559105356491,-0.07755856504693388
0.0195059465280839,280.0,70.0,2.0,800.0,843.0,869.0,754.0,0.3863220944470222,0.172480490203148,0.0195059465280839,0.1254337692085997,-0.09393179502662846
0.0194639845088243,120.0,60.0,2.75,252.0,278.0,327.0,238.0,0.2858657830112202,0.0881976535491718,0.0194639845088243,0.183180008807183,0.0009203724001219301
0.0189552381498269,140.0,75.0,2.75,179.0,200.0,234.0,160.0,0.4552161547395904,0.2136276524144318,0.0189552381498269,0.0694560161469535,-0.05860907636263758
0.0189186121011306,160.0,60.0,2.75,357.0,405.0,436.0,343.0,0.3918889755318547,0.1183555809004058,0.0189186121011306,0.2146955174637695,0.015737325239540273
0.0188906998918152,210.0,85.0,2.25,400.0,456.0,440.0,365.0,0.4699606253317224,0.1294246924811387,0.0188906998918152,0.1369609367597203,-0.08525628002548394
0.0187367170232248,190.0,60.0,2.25,694.0,728.0,722.0,637.0,0.387643759983597,0.1322351696938199,0.0187367170232248,0.200981227381597,-0.11511791878756031
0.0186750637935507,160.0,55.0,2.25,732.0,752.0,751.0,659.0,0.3682177507302623,0.1522760316956293,0.0186750637935507,0.1925610525025011,-0.07035330421213262
0.0183203695214931,110.0,85.0,2.5,85.0,92.0,112.0,57.0,0.3834315510861592,0.1461409180216633,0.0183203695214931,0.0840555377559648,0.4007704371584602
0.0179971626701517,240.0,60.0,2.0,936.0,990.0,969.0,871.0,0.3973292801482853,0.1492059479131467,0.0179971626701517,0.138844183667357,-0.07738378895438965
0.0179828575879167,130.0,50.0,2.75,429.0,487.0,501.0,409.0,0.2803679081382412,0.1972716173269442,0.0179828575879167,0.1825533771813683,0.0252818930891235
0.0171726244199395,170.0,55.0,2.25,757.0,781.0,775.0,675.0,0.3659073536581825,0.1495574689632113,0.0171726244199395,0.1966225333065994,-0.07514273606478189
0.0168723339922688,230.0,60.0,2.0,922.0,974.0,948.0,858.0,0.3907670332468759,0.1440017895653187,0.0168723339922688,0.150669702098858,-0.07087827816010693
0.0163624861759018,230.0,70.0,2.0,729.0,802.0,797.0,692.0,0.3687149813589955,0.1725419534725659,0.0163624861759018,0.1201741090707228,-0.08051737223699627
0.0162918005038567,230.0,55.0,2.0,1061.0,1107.0,1064.0,979.0,0.3592615769496816,0.1629545182167176,0.0162918005038567,0.1607880135894075,-0.011819500385423584
0.0160433438864376,120.0,80.0,2.75,101.0,123.0,136.0,71.0,0.2876617439334754,0.1933705878382672,0.0412954448732034,0.0160433438864376,0.20178545563351796
0.0151481555139605,170.0,55.0,2.75,461.0,505.0,527.0,430.0,0.3917247592673458,0.1561813558632867,0.0151481555139605,0.2525352079438008,0.024145657900053467
0.01504804514543,130.0,75.0,2.75,157.0,175.0,202.0,131.0,0.3928760596032181,0.2227637750939865,0.01504804514543,0.1067904575582665,-0.006914853050149511
0.0149215161321202,160.0,80.0,2.5,244.0,280.0,294.0,216.0,0.429746544349516,0.0784208955715006,0.0149215161321202,0.0747184298871076,-0.11687758752540965
0.014555072138379,250.0,65.0,2.0,842.0,891.0,901.0,806.0,0.3533984041627892,0.1688690100361247,0.014555072138379,0.1041358858487985,-0.07952870025497796
0.0144091757911222,170.0,80.0,2.75,199.0,237.0,266.0,180.0,0.4947603249779703,0.1268581379049281,0.0144091757911222,0.1258452237338732,0.03836582935104396
0.0142701969069293,170.0,50.0,2.25,862.0,911.0,881.0,805.0,0.3376027758243154,0.1413842324244437,0.0142701969069293,0.1762531610599834,-0.03691283476040251
0.0142266146921102,180.0,75.0,2.5,319.0,371.0,387.0,309.0,0.4272929073515384,0.0888978583582712,0.0142266146921102,0.1246034333705772,-0.08030694513096089
0.0140164705645912,160.0,75.0,2.75,222.0,252.0,282.0,204.0,0.4433217255083748,0.193133096522379,0.0140164705645912,0.1667780742084441,-0.07600543437912959
0.0138130554431268,180.0,70.0,2.75,296.0,339.0,345.0,271.0,0.4865846090634221,0.1227123006675866,0.0138130554431268,0.106065086701585,0.08819304864092863
0.0136904451712462,240.0,50.0,2.0,1204.0,1251.0,1214.0,1120.0,0.339552603325347,0.1364192062213721,0.0136904451712462,0.1549046775607671,0.004161718161383132
0.0134959506929376,200.0,75.0,2.0,634.0,682.0,668.0,585.0,0.3637132571543982,0.1397694061906861,0.0134959506929376,0.1155165328180267,-0.056637978012305294
0.0131137297122725,120.0,50.0,2.75,398.0,448.0,470.0,373.0,0.2694000837732671,0.1741947493160172,0.0131137297122725,0.1716612139716552,0.013319721306843465
0.0130696644418301,100.0,80.0,2.25,114.0,131.0,146.0,72.0,0.2491550115590496,0.0130696644418301,0.0144984392097458,0.2474389625309974,0.011848166988555085
0.0128171625552774,210.0,60.0,2.0,924.0,947.0,924.0,832.0,0.3750544467105635,0.1415002524131719,0.0128171625552774,0.1570648266240979,-0.06034536156380933
0.0127820837443335,110.0,50.0,2.25,665.0,658.0,691.0,612.0,0.3023401954496661,0.1475336913369167,0.0127820837443335,0.1804835712016222,-0.0014963022677066903
0.0127635544490735,130.0,85.0,2.5,133.0,150.0,177.0,102.0,0.3890435864967522,0.082014552940717,0.0127635544490735,0.0255192331914148,0.2073480629313848
0.0126645720654452,230.0,65.0,2.0,813.0,876.0,859.0,789.0,0.3613010147799321,0.1646403594598947,0.0126645720654452,0.1117859485280985,-0.07338216777428558
0.0124111173337738,150.0,95.0,2.75,97.0,121.0,127.0,76.0,0.4816895077323883,0.1965806676336977,0.0124111173337738,0.1145664180017044,0.2851076535689502
0.012072325781081,250.0,70.0,2.0,767.0,818.0,832.0,712.0,0.3648263227027949,0.1846954402948991,0.012072325781081,0.12788833797066,-0.08864034367038802
0.0118480616756017,120.0,65.0,2.25,375.0,387.0,428.0,325.0,0.3132496310777697,0.1120414608805047,0.0118480616756017,0.0524886207883014,0.005712962211827337
0.0115570496849614,130.0,55.0,2.25,640.0,648.0,683.0,552.0,0.3254830138436167,0.1506327617133463,0.0115570496849614,0.1867611260837113,-0.033344410889001974
0.0115569480222651,190.0,75.0,2.0,621.0,670.0,649.0,554.0,0.36371719835768,0.1485548888221294,0.0115569480222651,0.0971501777974601,-0.05362727985294546
0.0112818688196174,200.0,85.0,2.0,494.0,551.0,549.0,466.0,0.3874472635899772,0.1414803062066997,0.0112818688196174,0.1284990883232166,-0.08702784728979818
0.0107142664970871,140.0,50.0,2.75,456.0,509.0,527.0,439.0,0.2953670109891668,0.190029405947085,0.0107142664970871,0.1810090877202095,0.024916773850086893
0.0106939584183864,130.0,50.0,2.25,754.0,780.0,781.0,698.0,0.2803364571706029,0.1556211591646601,0.0106939584183864,0.1683247607373724,-0.01098212796991425
0.0106550839327963,160.0,85.0,2.75,142.0,181.0,206.0,135.0,0.4834474526372555,0.1162549615055871,0.0106550839327963,0.0645762622085224,0.1059080512057409
