maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_len_3,pl_len_4,pl_len_5,pl_len_6,pl_perc_0,pl_perc_1,pl_perc_2,pl_perc_3,pl_perc_4,pl_perc_5,pl_perc_6,pl_test_min,pl_test_len,pl_test_mean_perc
0.3824219660899227,26000.0,75.0,2.5,249.0,232.0,268.0,263.0,240.0,224.0,270.0,0.45654119486714534,0.3227329672139628,0.516346591563921,0.39457118465908647,0.37860643709792,0.2275078171385646,0.3806475700888588,0.37681100645009546,247.0,0.37681100645009546
0.3824013317387373,33000.0,65.0,2.75,230.0,212.0,245.0,234.0,234.0,228.0,260.0,0.5600716300174267,0.3224085491575393,0.5392138791335847,0.3793213642041676,0.37716926157589226,0.14284738316782772,0.35577725491472295,0.31438681349997805,177.0,0.31438681349997805
0.3820459032339172,43000.0,75.0,2.5,249.0,212.0,270.0,264.0,236.0,234.0,269.0,0.40553429278048997,0.36376695734386355,0.5688633388264901,0.37617437907941603,0.38378954566227247,0.18669341543460774,0.3894993935102805,0.373076971651905,103.0,0.373076971651905
0.3820419942070788,39000.0,90.0,2.5,224.0,190.0,230.0,237.0,203.0,201.0,226.0,0.3780199145772879,0.353836833035536,0.5397291279364352,0.4265617083370983,0.41410395355649726,0.1667023514313557,0.3953400705753411,0.42208068166694324,112.0,0.42208068166694324
0.3814395611209024,29000.0,65.0,2.75,227.0,216.0,244.0,233.0,233.0,229.0,259.0,0.5674207505082193,0.2972319351215419,0.5123618630022025,0.39152715167326735,0.3767038584387235,0.17055977556755111,0.35427159353481097,0.3305085821877521,215.0,0.3305085821877521
0.3814379058272328,31000.0,65.0,2.75,228.0,210.0,244.0,234.0,234.0,233.0,260.0,0.5618743042244334,0.3109614645731711,0.5250393947961356,0.38494982571204933,0.37716926157589226,0.1542938349942249,0.35577725491472295,0.32479887242520855,196.0,0.32479887242520855
0.3813999384230103,27000.0,75.0,2.5,251.0,235.0,266.0,263.0,238.0,229.0,271.0,0.469211038167615,0.31637784677252284,0.5174221910418801,0.39457118465908647,0.38019021162382083,0.21143508365697444,0.38059201303917195,0.37696939988779493,242.0,0.37696939988779493
0.3812180468768552,47000.0,90.0,2.5,217.0,170.0,231.0,234.0,203.0,203.0,228.0,0.3614660200529451,0.382085932882973,0.5503156339451716,0.41128412874152737,0.41410395355649726,0.15501874789031372,0.3942519110685582,0.40136947384834365,51.0,0.40136947384834365
0.3804603124797565,32000.0,65.0,2.75,229.0,213.0,245.0,234.0,234.0,230.0,260.0,0.5697786026648327,0.30752810248456497,0.5277233639573127,0.3793213642041676,0.37716926157589226,0.14592423755680228,0.35577725491472295,0.31889001050941507,189.0,0.31889001050941507
0.38015212511119145,26000.0,65.0,2.75,226.0,217.0,247.0,233.0,236.0,228.0,262.0,0.5510288805691943,0.2997190652941903,0.48126931654013433,0.39152715167326735,0.3763099602403605,0.2075947663380315,0.3536157351231618,0.3552262054924688,234.0,0.3552262054924688
