maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_perc_0,pl_perc_1,pl_test_min,pl_test_len,pl_test_mean_perc
0.00021327117466569262,37000.0,70.0,2.0,301.0,282.0,0.1242497722359439,-0.12382322988661251,-0.2520265660312316,361.0,-0.2520265660312316
0.00019442112085855945,35000.0,85.0,2.25,204.0,200.0,0.081015873418978,-0.08062703117726087,-0.23376895490614166,265.0,-0.23376895490614166
-0.0002955121174593317,36000.0,70.0,2.0,304.0,282.0,0.1265509454602595,-0.12714196969517816,-0.20756631343760232,370.0,-0.20756631343760232
-0.00047192601121413824,47000.0,80.0,2.5,186.0,181.0,0.050868843249918305,-0.05181269527234658,-0.46260812254679445,157.0,-0.46260812254679445
-0.0005964261740597984,34000.0,75.0,2.0,279.0,270.0,0.10594407203231151,-0.10713692438043111,-0.1890934632695684,358.0,-0.1890934632695684
-0.0006284025713377134,45000.0,70.0,2.5,213.0,215.0,0.06819707298901664,-0.06945387813169207,-0.26077526871001644,198.0,-0.26077526871001644
-0.0009202595156448529,39000.0,70.0,2.5,216.0,215.0,0.016031336709747507,-0.017871855741037213,-0.24402224444083606,252.0,-0.24402224444083606
-0.0009315023322341576,37000.0,65.0,2.5,240.0,230.0,0.15511596177910475,-0.15697896644357306,-0.2893722097536723,285.0,-0.2893722097536723
-0.0011772678219899944,44000.0,45.0,2.75,292.0,271.0,-0.008829602261735214,0.006475066617755225,-0.24248981750166781,268.0,-0.24248981750166781
-0.0013534903967794068,26000.0,90.0,2.5,182.0,164.0,0.09145405011069051,-0.09416103090424932,-0.24362355996264293,268.0,-0.24362355996264293
-0.001394348329710371,39000.0,45.0,2.75,292.0,274.0,0.000974768814021032,-0.003763465473441774,-0.2957604139251354,329.0,-0.2957604139251354
-0.0015325315825609892,43000.0,55.0,2.75,241.0,236.0,0.07431532611772972,-0.0773803892828517,-0.5187415078632127,237.0,-0.5187415078632127
-0.0016328535110204517,43000.0,90.0,2.75,147.0,129.0,-0.14480203026422275,0.14153632324218185,-0.22281488662401444,135.0,-0.22281488662401444
-0.001673862215531098,33000.0,75.0,2.0,281.0,264.0,0.10928591656370339,-0.11263364099476558,-0.1816172699526002,368.0,-0.1816172699526002
-0.0022111724241687695,41000.0,45.0,2.75,293.0,276.0,-0.012196810486102114,0.007774465637764575,-0.35846514273964847,300.0,-0.35846514273964847
-0.0023556255580854946,36000.0,55.0,2.5,285.0,276.0,0.1719589608752307,-0.17667021199140168,-0.3508230425105501,367.0,-0.3508230425105501
-0.0028593747143142376,39000.0,65.0,2.5,237.0,229.0,0.08715870308486295,-0.09287745251349143,-0.4114634221280332,268.0,-0.4114634221280332
-0.0029211211707960566,37000.0,85.0,2.25,204.0,200.0,0.07991203359971241,-0.08575427594130453,-0.2604923206504787,253.0,-0.2604923206504787
-0.0032714481572710358,40000.0,45.0,2.75,287.0,273.0,-0.012704012463741554,0.006161116149199483,-0.3204631370453023,315.0,-0.3204631370453023
-0.003433840238887538,42000.0,85.0,2.75,153.0,137.0,-0.003246499749328667,-0.0036211807284464085,-0.361928143567317,146.0,-0.361928143567317
-0.003512063341686262,42000.0,45.0,2.75,296.0,272.0,-0.003474228953022884,-0.0035498977303496395,-0.3812527514178332,289.0,-0.3812527514178332
-0.004238432773931454,42000.0,55.0,2.5,282.0,272.0,0.07273053308968792,-0.08120739863755083,-0.6582445613556428,280.0,-0.6582445613556428
-0.0044123395455106,44000.0,70.0,2.5,211.0,217.0,0.043987828386682644,-0.05281250747770384,-0.28670718020765024,203.0,-0.28670718020765024
-0.004595809022474084,38000.0,65.0,2.5,241.0,229.0,0.13141360885353984,-0.140605226898488,-0.35647427213115507,274.0,-0.35647427213115507
-0.004615504182198034,35000.0,75.0,2.0,278.0,270.0,0.10877229346562438,-0.11800330183002045,-0.20009843659109286,349.0,-0.20009843659109286
-0.004918115161326002,37000.0,75.0,2.0,279.0,268.0,0.10092129879315988,-0.11075752911581188,-0.2744211036120951,333.0,-0.2744211036120951
-0.006180614719575241,36000.0,85.0,2.25,204.0,200.0,0.073619528557426,-0.08598075799657648,-0.2107866038319862,261.0,-0.2107866038319862
-0.006558072315222291,43000.0,45.0,2.75,294.0,276.0,-0.013534778564199308,0.00041863393375472617,-0.2441677147095298,280.0,-0.2441677147095298
-0.006798678725167338,28000.0,90.0,2.5,180.0,163.0,0.09774605909109184,-0.11134341654142652,-0.3350925733198097,258.0,-0.3350925733198097
-0.006957120743625714,39000.0,55.0,2.75,247.0,234.0,0.10084538123844142,-0.11475962272569284,-0.4375310108685664,280.0,-0.4375310108685664
-0.007251289736897221,33000.0,80.0,2.25,219.0,214.0,0.03953658928659567,-0.05403916876039011,-0.26794324510622086,297.0,-0.26794324510622086
-0.007389011074820796,34000.0,70.0,2.25,257.0,250.0,0.0927240558396207,-0.1075020779892623,-0.2540074585445816,337.0,-0.2540074585445816
-0.007547432032994697,35000.0,70.0,2.25,257.0,251.0,0.0864232652052437,-0.10151812927123309,-0.26908458630905163,330.0,-0.26908458630905163
-0.007564325178997362,36000.0,75.0,2.0,280.0,267.0,0.1027721702835382,-0.11790082064153293,-0.23178421467749932,341.0,-0.23178421467749932
-0.007663136273072059,33000.0,75.0,2.25,235.0,232.0,0.07640078900063174,-0.09172706154677586,-0.24607985128038387,319.0,-0.24607985128038387
-0.00815452871298377,40000.0,65.0,2.5,231.0,228.0,0.08083201056619539,-0.09714106799216293,-0.4317910058129841,256.0,-0.4317910058129841
-0.008748667329135304,37000.0,60.0,2.75,222.0,207.0,0.169964728084312,-0.18746206274258262,-0.4423468271680453,266.0,-0.4423468271680453
-0.009290466677164988,36000.0,80.0,2.5,194.0,184.0,0.03209450987752983,-0.0506754432318598,-0.3208998062823624,238.0,-0.3208998062823624
-0.009687880848626443,30000.0,90.0,2.0,230.0,223.0,0.10580373390144585,-0.12517949559869873,-0.32493897968123586,327.0,-0.32493897968123586
-0.010233163573849652,34000.0,95.0,2.25,189.0,177.0,0.11364885552221171,-0.13411518266991102,-0.33872743570587943,240.0,-0.33872743570587943
-0.010704560833805735,29000.0,90.0,2.0,232.0,222.0,0.10840102031320231,-0.12981014198081378,-0.2731357158902987,342.0,-0.2731357158902987
-0.011254091173846223,36000.0,65.0,2.5,240.0,230.0,0.14957253334440232,-0.17208071569209477,-0.26491428087700863,291.0,-0.26491428087700863
-0.011843901422831739,33000.0,95.0,2.25,189.0,173.0,0.11624272583707844,-0.13993052868274192,-0.3414117658070833,244.0,-0.3414117658070833
-0.012360911990706228,34000.0,75.0,2.25,234.0,238.0,0.07618139606170386,-0.10090322004311632,-0.25222132605373637,311.0,-0.25222132605373637
