maximize_value,long_ma_len,short_ma_len,std_dev_mult,pl_len_0,pl_len_1,pl_len_2,pl_perc_0,pl_perc_1,pl_perc_2,pl_test_min,pl_test_len,pl_test_mean_perc
-0.05241911585905016,37000.0,20.0,2.5,639.0,652.0,680.0,0.03790994455828933,-0.07768779039642555,-0.11747950173901425,-0.24910483224467417,270.0,-0.24910483224467417
-0.05242294996889842,42000.0,95.0,2.5,130.0,150.0,151.0,0.22791170287236695,0.08759669038979638,-0.4727772431688586,0.15149728562774306,41.0,0.15149728562774306
-0.05267389438133569,26000.0,40.0,2.0,472.0,467.0,460.0,0.18855034880929047,-0.03703160621275609,-0.30954042574054147,-0.14483981759951303,357.0,-0.14483981759951303
-0.052792604625448124,32000.0,30.0,2.25,519.0,497.0,521.0,0.09546716804189166,-0.12976208069877354,-0.12408290121946249,-0.05770121881438587,303.0,-0.05770121881438587
-0.052882108253229886,45000.0,40.0,2.25,398.0,395.0,394.0,0.15023344156405136,-0.06241414155988572,-0.24646562476385528,0.13368158341330677,60.0,0.13368158341330677
-0.05305381956344893,44000.0,30.0,2.5,433.0,425.0,450.0,0.11232009323208071,-0.15437287693243787,-0.11710867498998963,-0.01398729761983878,75.0,-0.01398729761983878
-0.0530758229095254,31000.0,40.0,2.25,398.0,392.0,392.0,0.15023344156405136,-0.06852953121673827,-0.2409313790758893,-0.08815760399795661,246.0,-0.08815760399795661
-0.0530795280500555,41000.0,25.0,2.25,615.0,599.0,644.0,0.07306888329970261,-0.17519173215577083,-0.05711573529409828,0.09484184808738796,180.0,0.09484184808738796
-0.05313382694056545,38000.0,45.0,2.0,418.0,423.0,410.0,0.16115905303813474,0.006282010095585933,-0.326842543955417,-0.0531122227951093,154.0,-0.0531122227951093
-0.05320189308301801,40000.0,40.0,2.0,472.0,467.0,464.0,0.1918753043178402,0.00905380202182093,-0.36053478558871516,0.016703712328897957,152.0,0.016703712328897957
-0.05326531629202406,45000.0,35.0,2.25,454.0,447.0,459.0,0.12845445757086843,-0.10279229710976712,-0.1854581093371735,0.09077290852583242,67.0,0.09077290852583242
-0.05330382561253977,47000.0,20.0,2.0,935.0,941.0,971.0,0.005859561410795809,-0.09558277726677054,-0.07018826098164459,-0.08026321210862405,81.0,-0.08026321210862405
-0.05341200484940139,35000.0,25.0,2.0,739.0,699.0,735.0,0.01654359190686195,-0.07199770469950863,-0.10478190175555747,-0.1359999865544905,338.0,-0.1359999865544905
-0.05341821833402461,44000.0,35.0,2.0,532.0,530.0,533.0,0.0953686122756913,-0.04957367562903834,-0.2060495916487268,-0.12448460645222978,91.0,-0.12448460645222978
-0.05342657337075643,30000.0,30.0,2.25,519.0,502.0,519.0,0.09546716804189166,-0.1407295575387096,-0.11501733061545134,-0.03133118327031673,333.0,-0.03133118327031673
-0.05344668940441294,45000.0,30.0,2.5,433.0,425.0,451.0,0.11232009323208071,-0.15437287693243787,-0.11828728451288167,0.05775080635149357,60.0,0.05775080635149357
-0.05344928659691564,34000.0,25.0,2.0,739.0,695.0,741.0,0.01654359190686195,-0.07746188940323405,-0.09942956229437483,-0.10791951537352622,372.0,-0.10791951537352622
-0.05349160001689676,38000.0,25.0,2.5,512.0,498.0,545.0,0.09879796811499886,-0.1616743195471658,-0.09759844861852335,-0.18668636232411867,206.0,-0.18668636232411867
-0.05357871401199468,41000.0,40.0,2.0,472.0,467.0,464.0,0.1918753043178402,0.00905380202182093,-0.3616652483756452,-0.012687310009754411,134.0,-0.012687310009754411
-0.053616253443422406,27000.0,35.0,2.5,364.0,370.0,390.0,0.12684895220577563,-0.1386290286347708,-0.14906868390127204,-0.13920941748195753,286.0,-0.13920941748195753
-0.053983157519683495,45000.0,35.0,2.0,532.0,530.0,535.0,0.0953686122756913,-0.05484084139285069,-0.20247724344189108,0.013760130374705554,76.0,0.013760130374705554
-0.05403527910864098,36000.0,20.0,2.5,639.0,653.0,678.0,0.03790994455828933,-0.07303897355707391,-0.12697680832713834,-0.22216988668394747,291.0,-0.22216988668394747
-0.05430773386042864,25000.0,45.0,2.0,416.0,408.0,413.0,0.15072535995152833,-0.08805163978618326,-0.225596921746631,-0.14389193381327645,335.0,-0.14389193381327645
-0.05434221051499361,29000.0,35.0,2.75,307.0,321.0,333.0,0.16516315367001927,-0.15861604816849798,-0.16957373704650214,-0.13519942525790982,223.0,-0.13519942525790982
-0.05436328630935166,40000.0,20.0,2.75,548.0,538.0,565.0,0.03390331597048262,-0.08305312663828653,-0.11394004826025107,0.08421706129751613,178.0,0.08421706129751613
-0.054489479559540005,36000.0,45.0,2.0,418.0,423.0,412.0,0.16115905303813474,0.0069310250641443786,-0.33155851678089915,-0.03280474430868248,186.0,-0.03280474430868248
-0.05456478851100396,29000.0,20.0,2.5,639.0,654.0,680.0,0.03790994455828933,-0.08842376228459282,-0.11318054780670836,-0.12186492923464956,453.0,-0.12186492923464956
-0.054564948724424106,33000.0,35.0,2.0,532.0,521.0,527.0,0.0953686122756913,-0.047374652978189914,-0.2116888054707737,-0.16091609829483625,292.0,-0.16091609829483625
-0.05472828874939909,43000.0,30.0,2.0,610.0,594.0,623.0,0.03652718447254105,-0.06880056199325006,-0.13191148872748826,-0.1628460645090698,128.0,-0.1628460645090698
-0.05491383198170726,37000.0,20.0,2.75,548.0,537.0,558.0,0.03390331597048262,-0.0702380313144179,-0.1284067806011865,-0.19213369265541425,225.0,-0.19213369265541425
-0.054927625893915755,30000.0,40.0,2.5,329.0,339.0,336.0,0.19132769189869875,-0.1303655999586108,-0.2257449696218352,-0.079076859393413,217.0,-0.079076859393413
-0.05492783171063447,46000.0,30.0,2.5,433.0,425.0,451.0,0.11232009323208071,-0.15437287693243787,-0.12273071143154625,-0.03338335451388976,47.0,-0.03338335451388976
-0.05496033614649695,41000.0,30.0,2.25,519.0,502.0,527.0,0.09546716804189166,-0.1225117308731616,-0.13783644560822092,-0.021903831910514454,142.0,-0.021903831910514454
-0.054973713714116156,38000.0,35.0,2.5,364.0,376.0,392.0,0.12684895220577563,-0.07196247677646869,-0.2198076165716554,-0.2613512444778731,142.0,-0.2613512444778731
-0.055032373604345375,39000.0,20.0,2.5,639.0,653.0,691.0,0.03790994455828933,-0.09370678288013104,-0.10930028249119442,0.07280098050106226,241.0,0.07280098050106226
-0.05515010070127072,37000.0,35.0,2.5,364.0,375.0,391.0,0.12684895220577563,-0.07261796442323719,-0.2196812898863506,-0.2434217686479247,153.0,-0.2434217686479247
-0.055171071693306935,31000.0,35.0,2.25,454.0,441.0,448.0,0.12845445757086843,-0.11925561926011058,-0.17471205339067866,-0.07658701054099411,273.0,-0.07658701054099411
-0.05517133425511403,46000.0,35.0,2.25,454.0,447.0,459.0,0.12845445757086843,-0.10279229710976712,-0.1911761632264434,0.07754648160166895,52.0,0.07754648160166895
-0.05524039499755753,41000.0,25.0,2.0,739.0,707.0,754.0,0.01654359190686195,-0.0982004440201274,-0.08406433287940711,0.022458511691327093,204.0,0.022458511691327093
-0.055240815702217276,47000.0,50.0,2.0,383.0,387.0,366.0,0.1748380861895377,0.01943108197085209,-0.3599916152670416,0.08382031375647776,36.0,0.08382031375647776
-0.05533491015306441,40000.0,95.0,2.5,130.0,150.0,151.0,0.22791170287236695,0.08759669038979638,-0.4815131237213566,0.06617436011202749,52.0,0.06617436011202749
-0.05541899602267792,28000.0,35.0,2.0,532.0,527.0,523.0,0.0953686122756913,-0.06875954763571893,-0.19286605270800614,-0.14058600037951846,369.0,-0.14058600037951846
-0.05544892918391652,46000.0,40.0,2.25,398.0,395.0,397.0,0.15023344156405136,-0.06241414155988572,-0.2541660875559152,0.10464183752208539,46.0,0.10464183752208539
-0.05546108618470257,39000.0,40.0,2.5,329.0,336.0,336.0,0.19132769189869875,-0.06932482749004346,-0.288386122962763,-0.025741677851336794,111.0,-0.025741677851336794
-0.055498095901046464,43000.0,35.0,2.0,532.0,530.0,531.0,0.0953686122756913,-0.04957367562903834,-0.21228922434979236,-0.0778544774252749,109.0,-0.0778544774252749
-0.0555280399413963,30000.0,35.0,2.75,307.0,318.0,331.0,0.16516315367001927,-0.15519932800202818,-0.17654794549218,-0.13661017519392055,211.0,-0.13661017519392055
-0.055650642073281326,39000.0,40.0,2.0,472.0,467.0,460.0,0.1918753043178402,0.00905380202182093,-0.3678810325595051,0.0023525426391916675,160.0,0.0023525426391916675
-0.05571636791915663,37000.0,25.0,2.5,512.0,498.0,540.0,0.09879796811499886,-0.1626976679915767,-0.10324940388089204,-0.18506100983921303,219.0,-0.18506100983921303
-0.05573883538071492,44000.0,30.0,2.0,610.0,594.0,626.0,0.03652718447254105,-0.07522287778692097,-0.12852081282776484,-0.27320980797700056,106.0,-0.27320980797700056
-0.05578191593242632,28000.0,35.0,2.75,307.0,320.0,333.0,0.16516315367001927,-0.1591720070525769,-0.17333689441472133,-0.21677392880655758,232.0,-0.21677392880655758
-0.05578791528992429,32000.0,35.0,2.25,454.0,438.0,453.0,0.12845445757086843,-0.11585391549678598,-0.17996428794385533,-0.07491449218835432,265.0,-0.07491449218835432
-0.056019123555205996,47000.0,30.0,2.5,433.0,425.0,447.0,0.11232009323208071,-0.15437287693243787,-0.12600458696526082,-0.10523654890155744,38.0,-0.10523654890155744
-0.05602005497687893,42000.0,75.0,2.75,140.0,164.0,167.0,0.04850563215851734,-0.012040966216812464,-0.2045248308723417,-0.02039286104024293,42.0,-0.02039286104024293
-0.05611505982555953,37000.0,45.0,2.0,418.0,423.0,408.0,0.16115905303813474,0.002648674140845558,-0.3321529066556589,-0.06773130339159192,166.0,-0.06773130339159192
-0.05616974343391414,30000.0,35.0,2.25,454.0,443.0,447.0,0.12845445757086843,-0.12407557518312247,-0.17288811268948837,-0.0561162727464496,286.0,-0.0561162727464496
-0.05618766762578362,27000.0,45.0,2.0,418.0,411.0,413.0,0.16115905303813474,-0.05249730041253629,-0.27722475550294934,-0.14328018834465112,305.0,-0.14328018834465112
-0.056229941310198206,30000.0,25.0,2.0,739.0,704.0,737.0,0.01654359190686195,-0.09387848082974513,-0.09135493500771145,-0.07322353056698656,467.0,-0.07322353056698656
-0.0563469215446823,34000.0,20.0,2.5,639.0,649.0,677.0,0.03790994455828933,-0.0728711174623167,-0.13407959173001954,-0.18967654832876768,343.0,-0.18967654832876768
-0.05636330527644312,28000.0,40.0,2.0,472.0,469.0,461.0,0.1918753043178402,-0.028684905480489173,-0.3322803146666804,-0.13278615814056233,327.0,-0.13278615814056233
-0.056389901689167604,35000.0,20.0,2.5,639.0,651.0,670.0,0.03790994455828933,-0.07129851203999951,-0.13578113758579263,-0.22153329446821124,309.0,-0.22153329446821124
-0.05653465125490711,36000.0,20.0,2.75,548.0,538.0,558.0,0.03390331597048262,-0.06384658128000255,-0.13966068845520138,-0.16623875892551712,245.0,-0.16623875892551712
-0.0566362040146377,46000.0,35.0,2.0,532.0,530.0,535.0,0.0953686122756913,-0.059355099193664315,-0.20592212512594008,0.025558212790683033,59.0,0.025558212790683033
-0.05668680148789216,47000.0,35.0,2.25,454.0,447.0,456.0,0.12845445757086843,-0.10467011744858185,-0.19384474458596307,0.05177303233809392,41.0,0.05177303233809392
-0.0566963128791639,38000.0,25.0,2.75,438.0,417.0,457.0,0.1071056331086332,-0.13739889104259176,-0.13979568070353315,-0.19459580655623462,169.0,-0.19459580655623462
-0.056871702108228235,42000.0,40.0,2.0,472.0,467.0,463.0,0.1918753043178402,0.004650461977168893,-0.3671408726196938,-0.03457410233709852,117.0,-0.03457410233709852
-0.05689465763669258,42000.0,25.0,2.25,615.0,599.0,645.0,0.07306888329970261,-0.18732197906707446,-0.05643087714270592,0.09940118062457907,162.0,0.09940118062457907
-0.05706354410746884,25000.0,40.0,2.0,470.0,463.0,460.0,0.1825808198338246,-0.04117827304239802,-0.3125931791138331,-0.21268153596359138,374.0,-0.21268153596359138
-0.05721478395105559,36000.0,25.0,2.5,512.0,498.0,540.0,0.09879796811499886,-0.16026444916984597,-0.11017787079831964,-0.1580435277510995,239.0,-0.1580435277510995
